item_id_a,item_id_b
2087421,952980
2118707,99269
1911187,103673
1919681,95525
2199752,95475
1923758,1859118
1924319,105109
1943707,103633
1949035,953149
2051189,2012705
2053395,2012603
2055167,2029570
2065700,1087092
2065852,952830
2069171,1089316
2071202,1884007
2077358,958017
2077720,2034919
2082599,98917
2087306,2038578
2093514,953817
2107194,1090235
2113991,104576
2118802,1090509
2119667,100378
2120854,1703517
2121078,104089
2132293,94487
2104709,1085978
2380662,103858
2070683,2683978
2114622,101842
372994,105171
356389,1084640
366154,104569
368955,105928
370073,99505
371665,101408
584514,96115
2112495,102962
373340,102209
379415,100319
2092756,103505
356566,91643
2252377,95455
2080654,953149
2273314,101914
367691,104772
362657,1089569
361782,98821
2092742,103925
2093900,105923
2093046,99146
2106050,101427
1911069,104021
373337,951657
2127481,104272
1950190,1087805
1950579,102207
2051125,1084454
2052315,1084360
2671348,952611
2053285,2012706
2671208,1091804
2673122,1089234
2671347,952613
2065098,1084151
2070104,1864023
2077649,1087078
2077686,953087
2673074,2159264
2087608,95811
2093401,95911
2094053,2029570
2112739,99878
2115267,101905
2117395,2008644
2118380,100378
2118782,103236
368209,95517
374633,103682
374700,1725330
376268,1089571
379214,95458
600000,102434
957875,1087866
1930144,2024946
1945486,953336
2052439,101414
2076655,100927
2076899,1087287
2076900,2014977
2080929,1864960
2087295,96786
2087741,1087777
2088598,97283
2093085,101794
2117934,101905
2124822,1726440
364902,101091
366771,103392
371824,99852
373912,102079
375231,104851
957469,1091474
1914874,1084373
1918830,1084374
1920175,1091002
1921404,1091488
1924502,2685879
2053367,1087300
2067331,100644
2077547,952870
2080653,103906
2090432,105929
2103214,101453
2106048,96756
2119011,96811
2120157,1868776
2124592,105421
2124844,1086256
2132987,952597
364524,104789
366492,104550
371970,97803
372992,100879
379363,101415
600288,99670
600432,105497
1910843,94895
1910978,99098
1911018,97572
1917710,97929
1920581,100557
1922215,93447
1927235,1086974
1933713,88796
1946836,93968
1952155,102532
599628,97594
2052369,2030621
2053259,2012732
2053288,2015010
2053385,2014954
2065386,103100
2071113,97048
2077337,1090011
2080647,96843
2086692,103562
2088556,90801
2094088,1089725
2110204,98793
2111588,94956
2117165,92976
2117935,1091940
2117957,101380
2118779,1089478
2120799,103142
2121381,99694
2122251,953944
361868,98910
365485,95517
367002,97067
599963,97628
599966,95948
368388,953009
371879,104061
372797,103821
372910,102467
373027,102455
376359,96072
379167,101794
1912804,1726400
1915449,952990
1918774,94477
1918843,1087416
1926474,104535
1926883,954671
1927257,1087153
1951911,104695
1952140,97994
2053281,1087272
2053353,2015001
2068989,954914
2069155,1084614
2069174,1089318
2070792,105471
2076914,1086986
2077647,100765
2078065,102720
2102782,1084629
2103239,99168
2103230,1091258
2104729,104153
2107229,101905
2110812,2020679
2110838,96552
2112514,99702
2113910,105710
2117946,2029806
2120434,98791
2121274,952532
363026,105926
363900,1089509
364626,104590
368079,98758
372261,1089569
957440,92090
957912,102962
2112028,1726433
2115220,956276
2120848,101726
2127758,1087352
2052136,1086190
2053304,2012712
2053325,1086954
2053434,957079
2053521,2014956
2067742,104822
2068168,92918
2076936,2015007
2077734,2028443
2081693,1090416
2087326,97768
2088528,957305
2089862,102406
362151,1087356
362742,100221
364283,95694
365431,103638
367832,2683803
372649,97033
374142,953263
379339,1089509
379353,98260
383399,101316
584376,1087135
1917754,1884010
1918581,97172
1920171,2683598
1923260,1854373
1926600,1084665
1929239,98939
2074670,96006
2074918,958517
2077437,1087128
2088622,101625
2093265,1858037
2103176,1090066
2105816,2136688
2115232,953146
2116326,951763
2117314,103765
2117932,100378
2124596,105383
2131278,97722
284410,91834
356479,101974
361810,96202
362997,102439
365208,1091077
366281,1086252
368589,95700
369037,98121
369509,2685809
370300,1087461
373572,2021658
375933,1089455
599907,93341
1911261,95907
1912810,1726403
1925655,1084193
1949323,105691
2053546,1084491
2053360,2136688
2053441,2014974
2056441,103457
2067352,96736
2070073,953527
2071884,2031059
2077507,102463
2087413,1847174
2093670,97336
2102903,105353
2105901,105696
2110264,104590
2113551,1086251
2117215,953325
2117438,1089324
361846,96592
364867,96139
369761,1870831
376126,952664
585065,952722
1911256,102695
1919301,97043
1924469,1847167
1946300,92376
1949760,95952
2053352,1087073
2076918,2044934
2077891,954708
2094491,1087811
2104066,954694
2105429,95850
2107223,1094250
2110292,1089528
2112516,1084665
2115629,102991
2120945,1091940
2121081,105450
2121457,99124
2127573,98120
356454,102137
362764,102875
363921,97929
363934,953554
365373,95676
368372,104662
372830,99348
373099,1084642
584322,89491
584433,104325
1924459,105860
1926760,97612
1926778,1863085
1939204,1087810
1941992,101857
1944398,1087178
1952052,95558
1952086,100177
2053347,2012703
2069782,96417
2074706,101524
2076886,1087350
2077666,101841
2094467,99165
2102871,1087698
2106064,1162351
2113160,101749
2113915,97313
2116444,104621
2118768,93234
2119496,101195
2120249,101046
2123140,2029571
2132859,97723
362937,99147
369175,97608
371940,104285
374492,95603
379338,97758
379379,103357
1915136,99667
1916474,1089595
1924205,1849174
1934535,1087554
1939168,1089575
1946287,954855
1948503,958602
1948504,1723406
1949755,104119
1952278,104152
2053374,1084609
2053278,2012710
2053525,1084628
2066547,955203
2076895,1087149
2076892,1087104
2077043,97009
2083231,951841
2088397,2684306
2102905,952357
2104760,1083220
2115186,1084243
2117222,954390
2118664,1726440
2119932,99568
2120783,952676
2124802,1866118
2127671,1087115
369667,98170
369712,1091802
369781,101730
373733,100879
374673,957305
376257,1087011
379423,102695
356393,2683903
356515,103852
1910937,104395
1937767,1086106
1943521,1086900
1948505,953926
1951909,104695
2053292,2012708
2053330,1726416
2054392,1086989
2065242,2147689
2065488,1084115
2066146,954903
2068942,101460
2071464,96843
2074943,101380
2080916,1088173
2087696,97822
2090433,103164
2094528,1089278
2110369,100378
2110813,100786
2111973,1895475
2112494,103319
2116347,103560
2116305,104028
2118712,103535
2120262,1875945
2120466,102454
2104757,1725337
366488,101962
368643,103112
374172,100711
379267,103087
379463,95458
600455,103159
2067642,101715
2077451,2135952
2078115,96058
1919212,1087418
1924456,105309
1927887,1087180
1940625,92658
1941409,92936
1941844,1895464
1950270,952420
1950453,104356
1952047,103258
2104563,1863086
2053345,2012719
2053346,1145526
2053383,2014986
2053547,96771
2105411,103871
2107125,98409
2114130,1866387
2114626,96417
2116026,101999
2118340,953034
2118770,91964
2119275,92382
2119940,98275
2120465,105604
2120616,953072
2120941,97532
2122237,953714
2132909,953431
364726,105552
365191,95946
369261,97071
369754,1084580
379343,95707
379347,105710
600366,105563
1910844,97356
1915192,1726378
1920536,1726413
1932628,1847176
2052359,1084361
2052420,1083223
2053387,2012713
2066124,954898
2068703,92540
2068986,954906
2076723,1087116
2077126,2684666
2077386,98826
2104721,958601
2105212,953859
2110374,101160
2116319,97179
2117287,93520
2117485,1083384
2117501,953322
2119384,101299
363995,104061
365692,2014944
368629,1092028
369067,96139
374387,99623
375524,103511
375841,95525
1913119,1847166
1915456,98492
1932627,1847177
1933450,1091716
1940097,98668
1941847,1895461
1948626,104315
1949378,99379
2053270,2014965
2053301,101841
2065810,103385
2070212,954166
2071279,103072
2077966,1858041
2087131,104264
2087332,1090539
2088592,1089959
2092909,953065
2111658,104756
2118698,1873553
2118709,96022
2119402,100909
2120943,1091940
2127749,2014964
284352,102884
284404,104148
285181,93394
362354,105922
365836,95963
369048,1089286
373881,97039
379148,95778
379308,103301
600207,952669
600416,104994
1912910,1086246
1925683,1086289
1949756,102817
1950697,105758
2051995,1086218
2052001,1086250
2053373,2012722
2054975,1084674
2066516,1089320
2067899,952643
2070687,954684
2071230,100027
2076934,1087111
2076953,2012716
2077400,2685998
2080650,104662
2082767,1087248
2087674,952909
2090130,102527
2111593,1084631
2112619,103808
2114749,1089291
2114767,1864035
2117300,102551
2117938,100378
2119558,97219
2119452,103006
2121377,104999
2122441,105171
356544,96210
364583,96705
366523,102135
373101,96694
379268,103001
584390,100913
599958,1087494
600255,96533
600385,1090652
1912471,92560
1912783,96771
1919698,954041
1922867,94330
1928158,1088912
1950880,95649
1951910,104851
2053433,2136689
2067880,96745
2069154,1089311
2070107,1864024
2076926,1087302
2078122,94913
2081405,2137889
2081952,1084078
2114100,1703237
2117484,953261
2119207,953920
2120139,1875299
2124601,1087573
356498,2014956
361799,953747
370495,105573
1919981,97895
1919988,952445
1926774,105985
1927899,1090303
1933190,92977
1941684,1088101
1949642,103022
1949994,101176
1951605,1953516
2052307,1084363
2052344,1087095
2052473,2020674
2053351,1086954
2053489,1726384
2053535,96786
2055529,105261
2068137,94883
2069020,2027755
2083242,1854365
2102911,95732
2103259,100026
2105288,1084144
2105895,1726432
2107280,104020
2111184,100881
2111240,1084572
2115263,1091940
2117937,101905
2118386,99949
2118680,100909
2121326,1087560
2122331,1086125
2132522,2026642
363610,99238
364054,95942
368711,97565
379262,952285
600144,104300
1910966,105259
1920800,1086925
1932528,2683603
1932581,2028180
1933036,100399
1949771,95807
1951577,104855
2052309,1087352
2053314,2015007
2066865,2027755
2077174,1088170
2077331,2021658
2077576,1090303
2089251,2039743
2093071,97949
2103033,1083185
2105413,1089278
2110365,1089978
2112578,104722
2113545,1086256
2116512,1086153
2116515,101701
2117282,95731
2119257,93118
2120192,952249
2120972,104678
2124683,1725666
283145,92061
284948,1086673
356615,952548
362093,101526
365071,951866
368624,92699
368910,99897
370466,2683894
371510,96961
600387,953138
600431,97577
1924162,1087550
1927129,100837
1940624,92657
1946256,1726386
1951618,98590
2053317,1086912
2056185,98260
2065737,1084687
2068886,94863
2070036,95567
2070894,104946
2074666,101930
2077370,1146372
2077048,954176
2089919,91838
2093032,97047
2103185,952722
2114620,101842
2116306,98025
2117240,953804
2117435,92378
2117458,2685844
2119551,103719
2120222,101884
2120618,102392
2124815,1084650
2194579,98419
302125,90068
361842,95833
364596,1953959
366113,104902
366116,104829
370393,105299
370814,104619
371941,104364
373009,100362
374951,99745
379340,102071
1912350,104644
1913117,1087129
1916437,1726383
1920309,94623
1923423,103584
1923456,1087348
1923468,2136689
1924543,95979
1934532,94723
1940093,1882670
1941675,92200
1943553,102329
1945732,93905
1949419,105983
2051261,952289
2053305,2136689
2053946,1090221
2070689,98921
2071227,100026
2077306,92792
2080651,104061
2082112,100264
2087129,953333
2092976,98186
2093626,97272
2094383,97276
2105784,103921
2112511,1086256
2114641,1084123
2119215,954290
2119661,91484
2127762,2015007
1929015,91768
957436,92128
2273216,103766
2072281,954604
2748497,954549
2258496,94982
1916955,1090518
2065714,2043399
2392796,87866
2118656,953363
2082802,100916
2111209,102610
2274377,958134
2069436,93461
2274381,958083
2274382,958083
2197820,958166
2686043,1089528
2069615,103869
2274417,958083
2274220,105004
2082739,1091001
2102955,97293
2194120,1086251
1932599,102418
2051573,103617
2068377,98765
2069329,100377
2112524,1087461
1944231,104161
2068777,105381
1941148,2047739
1916491,100014
2068566,102813
1916669,96853
1941143,2046875
2068569,101968
2067667,104839
1931795,94849
584305,1084132
2071027,102519
283835,98661
2200292,102526
283895,96756
2067445,95400
2132639,93902
2088719,102386
2074629,100372
2067919,95346
1916490,102009
1939225,97244
284566,103130
284590,97283
2067607,102668
2270639,104599
356508,102089
284688,1084123
2067300,1084123
2067989,103072
2067294,100954
2201744,101625
2067672,101168
2066438,99477
2067335,100012
2066422,1084151
2200293,102518
2067287,96283
2067749,99731
284184,956621
2066586,103839
1922136,87969
1931705,1086561
2067283,101515
1925938,1884169
2065484,105900
2268124,95594
2065565,98845
1929544,105624
2081983,97015
2088623,101764
2392500,96200
2065119,104053
1933027,98269
2087027,96772
1948502,1723406
2114684,101160
2051273,1092157
1915120,1090539
2383241,104593
2748274,96372
2748219,97318
2748603,1090222
2077208,1094217
2748525,94918
2748229,102410
2748200,1091021
2748206,96280
2678737,2685899
1914695,98905
1917668,104015
2111284,96406
1919683,105497
584276,104325
2201304,96686
2056631,103323
1951553,103388
2274361,97163
2270115,99596
1917574,953477
372636,100431
2082991,95561
2056512,103510
2116050,95458
283041,96910
283263,96749
1947736,98423
2051246,2026631
1923447,2045760
600290,954718
2749279,98209
2081348,93633
2074839,105083
2107203,98921
2202930,100676
2119692,96200
2113968,104636
2111229,1847165
2272535,949542
2194418,2137894
2077701,1086900
2114057,95206
1938684,103262
2111173,952654
2384816,97467
2104708,93286
2382583,1087179
2258103,1091001
2069433,105963
2270153,958083
2270038,958083
2270156,958134
2055682,1894219
2270128,104910
2391640,97164
1949006,104632
2054610,102885
2093841,954688
2392969,101718
2077120,1083210
2274031,91455
2196793,953925
2053121,2028454
2270104,958514
2384865,1083173
2384871,1083170
2270110,958520
2270111,958512
2270112,103252
2066526,91464
2270119,958520
2384876,1873550
2083109,103089
2384878,96253
2258919,1100459
2384883,1089439
1941643,2020678
2200220,98339
2065733,1087163
1912900,2038578
2270201,91941
1925030,100092
2051770,99910
1915767,952870
2194243,97355
2270238,2683697
2270256,90634
1923842,100380
2270262,90843
2270263,958254
2270275,955243
1916953,1084769
2065027,99292
1927890,1084751
2270123,95473
2749262,102406
2748302,2683865
2749263,105472
2270161,958083
2749293,1089503
2208203,1090303
2118849,101814
2069984,1086855
2386483,102125
2116497,103750
2196018,1086854
2083703,104380
2386500,97193
2386502,103608
2072050,105302
2257735,99431
2067780,101778
2268033,103960
2386516,99518
2386549,100739
2386560,99380
2386576,97321
2386581,100739
2386613,103437
2386621,96544
2386653,953607
2386664,95517
2386665,951709
2386666,100667
2386678,96839
2386689,1100464
2071411,103426
2386702,102209
2094503,98408
2386709,97464
2089126,105929
2386716,96491
2103309,1866382
2386733,1090767
2072074,953533
2117459,1952589
2386774,1884033
2090257,1866380
2386779,100022
2386800,102873
2067594,103735
2071923,2031061
1949494,953310
2196769,1091020
1919258,104317
2071795,105671
1924220,101860
2066181,1087500
2056590,1884050
2383239,2685860
2070020,2024949
2071432,1891164
2071500,99954
2071536,100902
1943081,100576
2071606,103625
2069667,951737
1943079,100560
2083262,98884
2072033,99544
1943083,957314
1916369,951743
2117447,1090926
2386933,97076
2386963,102714
2392543,102221
2671310,102169
2196053,958508
2671277,1089583
2069411,97817
2067313,953254
2116472,952562
2117426,100898
2393254,101750
2273803,105154
2196187,953152
2671324,98648
2273210,1953514
2196298,1090768
2076676,958521
2068309,1087720
2071185,952240
2196949,97126
1918921,951842
1939262,2014017
2070694,1091087
2070659,96305
2671345,951698
2070662,2683631
284663,952722
2120195,958086
2197834,953252
2070711,954655
2070716,954717
2065927,1883977
1932558,1090737
2258237,2137841
2391705,104995
1924215,92941
2070472,101673
1943477,1087568
1946302,92969
2119379,92272
1940615,2684907
2070878,955011
2077903,1094213
1944309,1088966
2274013,958627
1924250,92896
2202150,94176
957649,954862
2070260,95337
2120136,954472
1945426,95327
2750073,958624
2120140,1086929
2119371,93861
2082814,1091088
1945529,95235
2680586,2682599
2258477,105575
1945530,94869
2070181,94628
1935620,93612
2070266,95330
361463,1090003
2116344,1087461
2194446,2137898
2113982,1084701
2104581,1086989
1927885,1090542
2387685,1090985
2066195,1088165
2066229,92174
1949995,105070
1945412,954258
2118346,102327
2387722,2028188
2387797,1854356
1939629,96926
2069831,92937
2069091,102149
2387733,105771
2066401,2685886
2066299,2685885
2066373,96599
2198114,1953948
2750012,2685792
1938008,1085972
1941188,98995
2196171,98995
2069833,2029254
2104555,2019951
2268517,104446
2384122,101120
2069536,102837
1950307,101137
2671201,2685928
2197641,102941
2077830,94750
2077831,93722
1920188,98947
2197635,1091755
2197647,1090734
1938145,104209
2197636,103590
2069561,1952569
2055663,2011433
2197638,1090731
1950811,102533
2069045,1084193
2104715,1084694
1935027,96309
2196866,95001
2196425,98799
2088490,93996
1935035,96309
2069160,955233
2053369,2012692
2117346,87473
1929423,93003
2054883,1083165
2054884,955235
2068978,92052
2196813,105337
1922925,103322
2273984,97336
2117339,1884006
2069003,955012
2068606,1090399
2196956,1091524
2068871,97433
2054186,103958
2068306,101451
1948047,93605
2068666,104904
1946797,2028208
1946798,2028205
2068752,92534
1914897,1895154
1927583,954084
2068753,94735
2068743,2040952
1934485,102622
1948040,93853
1933115,1084228
2069309,104757
2068708,93415
2087257,92059
2068750,95285
2132770,92777
2117283,1094922
1915339,115926
2220193,94915
2065821,1852807
1948043,94857
2077156,100289
2068697,93086
2124657,94821
2065200,94043
2065824,98534
2068166,93191
2197626,92544
2065827,96259
2068575,954205
1947613,1089442
1947604,1083239
2093274,1083161
1925531,94396
2067093,2147150
2065862,1090877
2199255,1083185
2194532,100719
2077047,93727
2196732,91510
1921641,91415
1918641,2682483
2068891,93833
2120923,104374
1931784,104594
2194012,91321
1931692,103443
370401,1091951
1931719,96767
2127768,1088963
2066048,954901
2067658,104436
2067821,104664
283620,1084152
2068385,97305
2067655,101862
2068950,94926
2196170,98995
2083243,103622
284575,1084131
1931743,96989
1931794,101823
2067963,1084131
1931779,99124
1931694,102732
1918914,95878
1933116,93745
1931715,101152
1950094,102009
2067230,94923
2065110,96792
1931711,105379
2068631,87926
1935032,96244
2066253,87868
2065256,87887
2387581,106694
2110330,957323
2392765,1952574
2391658,87600
2110169,88161
1946301,92293
2194176,956511
1922927,1090443
2080971,1084167
1914313,1703383
2678858,1084172
2750532,2025644
2082617,92676
2673320,955079
2093513,96204
2200285,1892959
2106998,953291
2196040,952516
2055398,2683639
1924235,1090630
2065928,97154
1920349,102191
1920325,953148
2065431,105374
2067956,96560
1952194,100080
2194042,103973
2107092,97047
2066603,96260
2194016,958576
2194608,99507
2065593,1952589
1929578,951864
2196066,100871
2066001,953333
2068299,2157018
2065940,953371
2196423,1090654
1920346,100430
2194609,100550
1916707,1703513
1925804,958521
2052107,98240
1950611,1091549
2066594,952403
1931695,103756
1931790,96957
1931688,97053
1931745,104053
1945420,954202
2393229,2683790
2749992,2685791
2750072,954810
2392810,1091020
2197010,954965
2197991,87758
2383233,952897
1924829,104024
2071931,104342
2113214,1086120
1952158,97268
2083414,2682163
2056505,2685967
1951632,103633
2056071,105589
1948972,104545
1951739,97577
2384750,1703516
1924837,104024
2116063,102950
2380665,95498
1939220,1086844
1924842,105758
2384761,1703515
283052,951657
2202119,2029806
2052474,952359
2199172,1089601
2090025,100889
2071082,1884946
2055457,952031
2055468,102378
1946199,958591
1941892,953800
1933535,954921
1942472,94789
2113141,93844
2055133,955024
1928712,93288
1950603,103560
2112519,1092038
2077492,1087379
2113978,1084587
1919228,952980
2053529,2012695
1923553,1086934
2053280,953590
1927221,96992
1933383,102597
1925401,2682598
1914898,105813
1943353,104452
1941712,92669
2387791,98240
1942413,105473
1917684,952485
2106966,102108
2055053,105073
1939596,951923
2686042,1089531
2055692,1089484
370787,104612
2055652,102839
2077357,96200
2113185,954688
2103013,954694
2069400,104787
1917467,105797
2055159,91976
1949123,104225
1920571,953179
2268065,1086070
2054115,95518
2383828,1086032
2054745,104667
2113162,1086005
2087753,101943
2054454,952972
2093762,94199
2070189,93316
1949821,105685
2052968,95564
2384851,102325
2054187,95870
1919079,94439
2384870,1086261
1926240,97429
1939627,2028188
2119660,102408
1939628,96926
1920297,94570
1939631,102327
1939630,97974
1921637,91296
1922683,1083212
2067741,96056
2052599,91640
2055645,103031
1924970,953469
2066435,103046
2076975,2684667
1923465,102947
2052666,2030617
2053079,96468
2056274,1094928
2052954,104736
1931734,97045
1922716,1084085
2067319,103899
1926266,105443
1922681,1083158
1925099,1091429
584275,103301
1916279,99130
2051681,101157
2051518,103412
1921293,105087
1912961,97199
1949003,103813
1949011,103820
1918642,1090277
2051778,99410
1941147,2046874
2051671,100868
2051433,1084172
1948049,94954
1935039,105564
2113136,95937
2076795,98092
1951617,99800
2080910,954673
1917468,101817
1920767,2685864
2113134,95914
2051224,104846
1940392,951736
1940393,952614
2055395,102006
2052936,953657
2068917,97181
1922212,954261
2074645,100851
1927912,99626
1914782,954019
2056196,92246
2056532,104226
2075076,97329
2195989,1087576
283237,102687
1931972,104635
2076736,100829
1940985,98250
2069368,102019
1924861,96362
2392477,96617
1924382,102454
1921377,100689
2078168,105823
2671156,96034
2055109,951911
1922996,104417
2269404,105444
1924834,96534
1924860,96733
1918943,101640
1949415,1882672
2257772,2685835
284209,2031061
2083595,95860
1921401,104318
1924801,1091257
2257839,2139118
2392487,96034
2090329,103485
1914693,953834
2392491,105444
2386835,952700
1949976,96248
2386849,105283
2393200,1163192
2386860,105283
1928074,2685790
2257830,95879
2054938,105259
2069998,2685879
2071960,1086573
370464,98895
1929583,96364
2386906,96144
2386915,105283
2392522,98894
2102957,103809
2054306,101970
2070072,103070
1924125,98365
2071707,952391
2072045,97348
1924411,102047
2069632,1145521
1928995,96144
2071730,105824
2069301,952615
1918595,1892969
2069655,1145520
1921440,951938
2083412,101050
1929613,95540
1921260,98023
2069572,99416
2071714,97091
1931365,96361
1917401,98130
2260244,1086574
1923408,1086161
2056160,105669
1922271,96104
2072009,104662
2257945,952211
1951474,104580
2056522,102527
2071493,1952580
1944990,2685833
2078112,99881
2065447,1952576
1950848,1087581
365139,104381
2070024,99020
2112725,1703246
2204105,960272
1931957,958559
1947964,1854370
2257780,98116
2120259,102476
2071343,101620
2257982,952142
1943576,102403
2196295,98808
1931898,953568
2071387,1087580
1917403,102863
2071371,953953
1912352,1722511
1943469,101044
2070070,2034263
2120243,104160
1942415,1883970
2260320,98619
1943590,95654
2071512,1170890
2071481,1170889
2071504,953606
2071648,1091022
2071563,1953951
2071605,100894
1931903,952042
2078185,102616
2257994,102967
2071246,97134
1921266,101695
1930246,102539
1930053,105649
1914697,953887
2110385,1089582
1921264,97242
1945991,101770
2069987,1883971
2104756,104447
1918959,2136577
2257776,2682299
2214199,2682255
2382428,102880
2268068,102659
1949577,103750
1927091,98614
1948739,100095
2071634,103615
2199132,98407
2071557,1953950
2115199,1894590
2056024,101192
1916365,951666
363556,1089584
2194078,95710
2194099,97189
2081691,103089
2076977,95867
2196790,100408
2200941,951841
2119366,952145
2386960,1084216
2123724,951815
2107240,1091257
2074944,101376
1941203,953175
2386976,1084216
2386987,97701
2194090,2682548
2383230,2682233
2392560,105930
2383519,2683910
2387042,101696
2671274,98490
2387074,105152
2392570,98490
2269503,103213
2194092,95623
1915189,102949
1947993,103064
2103246,101741
2194063,953919
1912839,2683593
1919724,104356
2194104,104084
2387142,1089583
2196783,103800
1917117,1866129
2200706,1719498
2194091,100221
1925109,100323
1941984,951808
2387205,1084216
2070731,1094952
1915445,1089423
2070790,1858036
2077977,96650
1925283,104453
2124692,1858041
2070017,96830
2080912,954869
1918786,104033
2070761,958173
2082895,93214
1947729,96791
1951836,104387
366589,958560
1942465,104800
1923419,96869
1920328,98396
2387437,2145228
1928371,953771
1933534,954922
2119953,953072
2383301,953146
2055615,93231
2127643,93082
1940342,101937
1920694,97583
1920693,97656
2070485,93074
1940613,2684906
2055194,103112
600028,954802
2076832,1890176
1923988,92382
2197975,98731
1946323,92910
2074806,92316
2070374,1703249
2118974,92837
2124729,1953521
2258297,1953527
2196859,92132
2131987,92079
957656,101537
2070319,954951
1941727,954947
1912476,92844
2070358,1087549
1939309,954008
2070194,954423
2089512,954815
1944346,92613
2070370,1089351
1920576,1084639
2260497,952548
2053424,2012710
2074678,1084639
1912023,105860
2194105,2683706
1920538,101511
1944232,103775
356484,1084753
1920539,1090123
2077700,953586
1920793,952202
2077406,94779
1948319,105314
2053282,103263
1923565,103560
1916961,1084586
2053411,1092029
2077629,1084586
2053228,103560
1914861,953305
2194427,2137902
2708276,105970
1935092,1087385
1948489,105368
1923977,1084672
2269563,951697
2258636,103944
1913121,102569
362063,101359
1944230,103338
1927909,97074
2077643,100899
1945924,103998
1927253,98010
1920880,99693
2077628,101467
1923547,103263
2053477,1087391
1942158,104604
2269569,1090516
1924651,1847174
2384819,1884024
2260526,958585
1914646,97884
1913113,95874
2203739,1084722
2119571,102118
2070207,1090331
1929265,100157
1921408,97344
1923004,104395
1916173,1083963
2268114,103572
2123107,102800
2392876,2683682
2068311,98092
2392882,2683682
2196315,103253
2105863,98035
2673205,98006
1932920,102165
2382555,1086252
2087605,100555
2267634,952743
2387816,2683899
2387847,104086
2384152,97998
2387874,2683899
2066396,1086252
1940426,100917
2383313,104550
2383314,97397
2081384,96530
2383318,98986
2197882,102977
1923903,91875
2054952,952714
1938161,98314
1923897,92730
1924792,92938
1921564,104575
2124861,98102
2077768,2683921
1940428,100919
2196304,2683920
2065660,1086251
356592,98000
1940412,951936
2069663,1094923
1918977,103464
1944704,2028446
1933026,96808
1939984,96536
1938529,101231
1939981,101960
1935436,958615
1939982,96482
1919070,1875300
1919993,105597
2260682,958017
1940569,1090920
1941159,2683564
1939989,101960
1920189,1089494
1943203,102959
2054298,105074
1912064,101960
284766,105374
2069468,105322
2258772,2682328
2055644,97663
1913200,953628
1926079,94259
2077799,105865
2751213,1089534
1938190,104195
2196322,96475
1921382,96302
1941627,98321
1920709,100911
2673168,98240
2262924,102459
2069409,102324
2051633,92802
2197754,955030
2194573,102798
1929014,91811
1921392,97203
1929025,92506
1930784,91773
1929013,92988
1926139,104148
1931380,98849
1932588,101621
1926151,104148
1932582,103751
2268388,95909
1921394,102713
2260549,96644
2260545,95918
2260546,103964
1930543,91726
2069229,98495
2087646,100561
1946969,952779
2202950,952412
2065960,2143985
2117925,91670
2274349,952539
2114722,95732
1932602,103604
1941186,98995
1920589,101514
2054665,1086070
2068940,102178
2054700,955049
1927183,99621
1918791,100332
2071717,1717962
1922312,102054
2119548,102266
2068794,96479
1912034,102266
1912539,1086069
2112624,101232
2116024,102266
2055610,954704
2194097,106007
2194098,101311
1922313,952539
1940308,952331
2068793,104655
2068373,93300
2114694,98513
2131930,953669
1946471,952285
1916180,99629
2087614,99868
2252902,952474
2114697,951919
1924784,104962
2069294,105605
1920221,96650
2196847,101589
2068696,92359
1948046,94806
2110252,100014
1920294,94907
2069183,93103
1933118,95023
2054221,95862
1920302,954051
2068647,95862
1948042,94342
1926508,102656
2274370,102506
1920229,96650
2054194,94524
1930413,94587
2068710,93051
2116394,2034532
2054224,94581
2257929,97245
1927580,2011570
2069535,102959
1913642,954510
2053781,2024944
1913641,954427
1915173,100438
1912463,92472
1941695,92607
1941700,954927
2119546,1868770
1918763,92079
2107116,98431
2051800,100838
2053687,101974
1941726,954945
1925077,105863
2065832,102156
1925052,100040
2258331,955042
2087637,104464
2068185,92423
2269592,97418
2194503,95960
2070328,92347
2269455,1089433
2269456,1089429
1917367,1083196
1917369,1089434
2196645,1083236
2052256,1089438
2124751,104741
2196104,1083167
2257922,1089428
1947607,1089437
2196087,105714
1947609,1083236
2067104,92592
1933540,95068
2258819,955154
1924342,93777
1939267,104765
2071242,103120
1916748,99616
1947026,87483
2070874,958501
2267655,956578
2392978,92611
2124621,96002
2120190,87734
2258394,955038
2087568,956577
2120906,1871387
1916508,92429
2200208,955041
2102824,1725310
1920583,101521
1916505,92430
2066224,954170
2067512,103874
2067635,1091043
1915803,91405
1924026,105317
2067771,101782
2071316,100872
2070267,2011594
1924507,102612
1932897,1883969
2269434,1894215
2269435,1894214
2113548,103717
2116055,100362
2269443,953573
2087761,100720
2261383,2047734
2067637,99516
2067520,95411
2066065,2157028
2067555,105931
1945505,1091235
2392974,101350
2272779,101347
2066230,95731
2197985,103729
1924692,105350
2067781,105100
2199680,98268
1931775,96232
2068210,102971
2197994,91943
2077795,1883971
1946781,954124
1950093,101798
2067165,91936
2078084,954496
2197993,955040
1921400,951949
2110234,100426
2196079,98316
1951340,1086106
1943437,1090482
2392605,97116
2113918,97247
2272577,953828
2387460,99653
1915029,952078
1917402,96375
1941945,97009
1921380,104252
1931187,95475
1947959,96563
1917457,92939
2087656,97811
2051000,951891
1921398,98179
1945481,98581
2194036,951690
2076760,1084780
2066236,1726375
2067777,99276
1938011,93150
2068560,96741
1912495,105557
2055612,953566
2089432,97165
2393011,97999
1925287,98510
1925281,98511
